id,sex, age, ecactivity, worktype, commutetime, town, x, y, apartment
27321,F,30,at home,undef,not commuting,DB,-571589,-1.20117e+06,11523
27322,M,33,working,tradeandmoto,not commuting,DB,-571589,-1.20117e+06,11523
27323,M,11,student,undef,not commuting,DB,-571589,-1.20117e+06,11523
27324,M,18,working,tradeandmoto,not commuting,DB,-571606,-1.20096e+06,11360
27325,F,16,working,transportation,not commuting,DB,-571606,-1.20096e+06,11360
27326,M,19,student,undef,less than 15min,DB,-571606,-1.20096e+06,11360
27327,M,47,at home,undef,not commuting,DB,-571606,-1.20096e+06,11360
27328,F,40,working,industry,not commuting,DB,-571606,-1.20096e+06,11360
27329,F,4,at home,undef,not commuting,DB,-571606,-1.20096e+06,11360
27330,M,18,working,industry,not commuting,DB,-571606,-1.20096e+06,11360
27331,M,66,retired,undef,not commuting,DB,-571606,-1.20096e+06,11360
27332,F,25,at home,undef,not commuting,DB,-571589,-1.20117e+06,11523
27333,M,30,working,adminetc,15 to 30 min,DB,-571589,-1.20117e+06,11523
27334,M,56,working,industry,not commuting,DB,-571589,-1.20117e+06,11523
27335,F,53,working,agriculture,45 to 60 mins,DB,-571589,-1.20117e+06,11523
27336,M,32,working,adminetc,15 to 30 min,DB,-571589,-1.20117e+06,11523
27337,M,34,working,eatinghousing,30 to 45 mins,DB,-571860,-1.20108e+06,11354
27338,F,32,at home,undef,not commuting,DB,-571860,-1.20108e+06,11354
27339,F,4,at home,undef,not commuting,DB,-571860,-1.20108e+06,11354
27340,M,20,student,undef,less than 15min,DB,-571778,-1.20123e+06,11562
27341,F,43,working,industry,less than 15min,DB,-571778,-1.20123e+06,11562
27342,F,13,student,undef,not commuting,DB,-571778,-1.20123e+06,11562
27343,M,49,at home,undef,not commuting,DB,-571778,-1.20123e+06,11562
27344,M,43,at home,undef,not commuting,DB,-571643,-1.20171e+06,11535
27345,M,26,working,industry,less than 15min,DB,-571521,-1.20134e+06,11393
27346,M,57,working,industry,15 to 30 min,DB,-571253,-1.20107e+06,11553
27347,M,55,working,banks,30 to 45 mins,DB,-571854,-1.20164e+06,11330
27348,F,29,working,publicsector,less than 15min,DB,-571854,-1.20164e+06,11330
27349,F,54,working,adminetc,15 to 30 min,DB,-571854,-1.20164e+06,11330
27350,F,55,working,industry,not commuting,DB,-571869,-1.20104e+06,11362
27351,M,24,student,undef,not commuting,DB,-571869,-1.20104e+06,11362
27352,M,56,working,agriculture,less than 15min,DB,-571869,-1.20104e+06,11362
27353,F,5,at home,undef,not commuting,DB,-572044,-1.20097e+06,11733
27354,F,10,student,undef,not commuting,DB,-572044,-1.20097e+06,11733
27355,M,20,student,undef,30 to 45 mins,DB,-572044,-1.20097e+06,11733
27356,M,40,working,education,not commuting,DB,-572044,-1.20097e+06,11733
27357,F,11,student,undef,not commuting,DB,-572044,-1.20097e+06,11733
27358,F,31,working,industry,less than 15min,DB,-572044,-1.20097e+06,11733
27359,F,64,retired,undef,not commuting,DB,-571802,-1.20155e+06,11525
27360,M,68,retired,undef,not commuting,DB,-571802,-1.20155e+06,11525
27361,M,0,at home,undef,not commuting,DB,-571244,-1.20136e+06,11678
27362,F,30,working,transportation,not commuting,DB,-571244,-1.20136e+06,11678
27363,M,26,working,construction,not commuting,DB,-571244,-1.20136e+06,11678
27364,M,4,at home,undef,not commuting,DB,-571419,-1.20172e+06,11635
27365,F,26,working,transportation,not commuting,DB,-571419,-1.20172e+06,11635
27366,F,1,at home,undef,not commuting,DB,-571419,-1.20172e+06,11635
27367,M,31,working,industry,not commuting,DB,-571419,-1.20172e+06,11635
27368,F,7,student,undef,not commuting,DB,-571685,-1.20188e+06,11691
27369,F,10,student,undef,not commuting,DB,-571685,-1.20188e+06,11691
27370,F,38,working,industry,15 to 30 min,DB,-571685,-1.20188e+06,11691
27371,M,27,working,tradeandmoto,not commuting,DB,-571751,-1.20118e+06,11559
27372,F,49,at home,undef,not commuting,DB,-571751,-1.20118e+06,11559
27373,M,48,working,industry,less than 15min,DB,-571751,-1.20118e+06,11559
27374,M,45,working,construction,not commuting,DB,-571451,-1.20103e+06,11400
27375,F,32,working,health,30 to 45 mins,DB,-571786,-1.20061e+06,11394
27376,F,3,at home,undef,not commuting,DB,-571786,-1.20061e+06,11394
27377,M,37,working,industry,not commuting,DB,-571786,-1.20061e+06,11394
27378,M,60,retired,undef,not commuting,DB,-571786,-1.20061e+06,11394
27379,M,11,student,undef,not commuting,DB,-571786,-1.20061e+06,11394
27380,F,60,retired,undef,not commuting,DB,-571786,-1.20061e+06,11394
27381,F,41,working,education,not commuting,DB,-571537,-1.20079e+06,11625
27382,F,19,student,undef,15 to 30 min,DB,-571537,-1.20079e+06,11625
27383,M,41,working,industry,not commuting,DB,-571537,-1.20079e+06,11625
27384,F,65,retired,undef,not commuting,DB,-571688,-1.20098e+06,11717
27385,M,44,working,health,not commuting,DB,-571688,-1.20098e+06,11717
27386,M,46,working,industry,not commuting,DB,-571536,-1.20147e+06,11323
27387,F,18,student,undef,45 to 60 mins,DB,-571536,-1.20147e+06,11323
27388,F,23,student,undef,60 to 90 mins,DB,-571536,-1.20147e+06,11323
27389,F,44,working,adminetc,not commuting,DB,-571536,-1.20147e+06,11323
27390,M,50,working,industry,not commuting,DB,-572025,-1.20127e+06,11681
27391,M,55,working,publicsector,not commuting,DB,-572025,-1.20127e+06,11681
27392,F,82,retired,undef,not commuting,DB,-572025,-1.20127e+06,11681
27393,F,60,working,tradeandmoto,15 to 30 min,DB,-571777,-1.20054e+06,11390
27394,F,28,working,agriculture,not commuting,DB,-571777,-1.20054e+06,11390
27395,M,33,working,publicsector,not commuting,DB,-571777,-1.20054e+06,11390
27396,M,63,working,it,not commuting,DB,-571777,-1.20054e+06,11390
27397,M,58,working,adminetc,not commuting,DB,-571730,-1.20065e+06,11388
27398,M,58,working,industry,less than 15min,DB,-571403,-1.20137e+06,11475
27399,F,54,working,industry,not commuting,DB,-571403,-1.20137e+06,11475
27400,M,67,retired,undef,not commuting,DB,-571437,-1.201e+06,11463
27401,F,64,working,industry,not commuting,DB,-571437,-1.201e+06,11463
27402,F,32,at home,undef,not commuting,DB,-571437,-1.201e+06,11463
27403,F,33,at home,undef,not commuting,DB,-571437,-1.201e+06,11463
27404,F,46,at home,undef,not commuting,DB,-571444,-1.20175e+06,11632
27405,M,19,at home,undef,not commuting,DB,-571444,-1.20175e+06,11632
27406,M,49,at home,undef,not commuting,DB,-571444,-1.20175e+06,11632
27407,F,15,student,undef,15 to 30 min,DB,-571444,-1.20175e+06,11632
27408,M,1,at home,undef,not commuting,DB,-571848,-1.20146e+06,11771
27409,F,36,working,construction,not commuting,DB,-571848,-1.20146e+06,11771
27410,M,39,at home,undef,not commuting,DB,-571848,-1.20146e+06,11771
27411,F,71,retired,undef,not commuting,DB,-571887,-1.20169e+06,11756
27412,M,76,retired,undef,not commuting,DB,-571887,-1.20169e+06,11756
27413,F,7,student,undef,not commuting,DB,-571793,-1.20152e+06,11504
27414,M,5,at home,undef,not commuting,DB,-571793,-1.20152e+06,11504
27415,F,32,working,transportation,not commuting,DB,-571793,-1.20152e+06,11504
27416,M,30,working,transportation,not commuting,DB,-571793,-1.20152e+06,11504
27417,M,74,retired,undef,not commuting,DB,-571622,-1.20131e+06,11657
27418,F,72,retired,undef,not commuting,DB,-571622,-1.20131e+06,11657
27419,M,28,working,education,15 to 30 min,DB,-571781,-1.20168e+06,11720
27420,F,30,working,industry,not commuting,DB,-571781,-1.20168e+06,11720
27421,F,52,working,adminetc,15 to 30 min,DB,-571781,-1.20168e+06,11720
27422,M,53,working,industry,not commuting,DB,-571781,-1.20168e+06,11720
27423,M,32,working,publicsector,15 to 30 min,DB,-571781,-1.20168e+06,11720
27424,F,56,retired,undef,not commuting,DB,-571688,-1.20139e+06,11371
27425,M,70,retired,undef,not commuting,DB,-571852,-1.20111e+06,11570
27426,F,71,retired,undef,not commuting,DB,-571852,-1.20111e+06,11570
27427,M,40,at home,undef,not commuting,DB,-571376,-1.20098e+06,11752
27428,F,39,at home,undef,not commuting,DB,-571376,-1.20098e+06,11752
27429,M,22,working,eatinghousing,not commuting,DB,-571376,-1.20098e+06,11752
27430,F,17,student,undef,45 to 60 mins,DB,-571376,-1.20098e+06,11752
27431,F,77,retired,undef,not commuting,DB,-571832,-1.20099e+06,11573
27432,M,48,working,industry,less than 15min,DB,-571533,-1.20176e+06,11497
27433,F,31,working,health,not commuting,DB,-571950,-1.20079e+06,11595
27434,F,3,at home,undef,not commuting,DB,-571950,-1.20079e+06,11595
27435,F,64,retired,undef,not commuting,DB,-571950,-1.20079e+06,11595
27436,F,1,at home,undef,not commuting,DB,-571950,-1.20079e+06,11595
27437,F,49,working,publicsector,not commuting,DB,-571249,-1.20151e+06,11485
27438,M,26,working,transportation,less than 15min,DB,-571249,-1.20151e+06,11485
27439,M,49,working,industry,not commuting,DB,-571249,-1.20151e+06,11485
27440,F,69,retired,undef,not commuting,DB,-573898,-1.19938e+06,11705
27441,M,76,retired,undef,not commuting,DB,-573898,-1.19938e+06,11705
27442,M,30,working,industry,not commuting,DB,-571793,-1.20152e+06,11504
27443,M,68,retired,undef,not commuting,DB,-571793,-1.20152e+06,11504
27444,F,67,retired,undef,not commuting,DB,-571793,-1.20152e+06,11504
27445,M,66,retired,undef,not commuting,DB,-571221,-1.20155e+06,11524
27446,M,44,working,transportation,not commuting,DB,-571974,-1.20081e+06,11596
27447,F,17,student,undef,45 to 60 mins,DB,-571974,-1.20081e+06,11596
27448,M,13,student,undef,not commuting,DB,-571974,-1.20081e+06,11596
27449,F,41,working,education,not commuting,DB,-571974,-1.20081e+06,11596
27450,M,43,working,eatinghousing,not commuting,DB,-571882,-1.20109e+06,11363
27451,M,29,working,education,less than 15min,DB,-571882,-1.20109e+06,11363
27452,M,69,retired,undef,not commuting,DB,-571882,-1.20109e+06,11363
27453,F,26,working,publicsector,not commuting,DB,-571882,-1.20109e+06,11363
27454,F,65,retired,undef,not commuting,DB,-571882,-1.20109e+06,11363
27455,F,56,retired,undef,not commuting,DB,-571495,-1.20081e+06,11614
27456,F,26,at home,undef,not commuting,DB,-571495,-1.20081e+06,11614
27457,M,61,retired,undef,not commuting,DB,-571495,-1.20081e+06,11614
27458,M,36,working,tradeandmoto,not commuting,DB,-571495,-1.20081e+06,11614
27459,F,56,retired,undef,not commuting,DB,-571636,-1.20139e+06,11370
27460,M,29,at home,undef,not commuting,DB,-571796,-1.2012e+06,11560
27461,F,30,working,health,15 to 30 min,DB,-571796,-1.2012e+06,11560
27462,F,4,at home,undef,not commuting,DB,-571796,-1.2012e+06,11560
27463,M,2,at home,undef,not commuting,DB,-571150,-1.2015e+06,11551
27464,F,6,student,undef,not commuting,DB,-571150,-1.2015e+06,11551
27465,F,7,student,undef,not commuting,DB,-571150,-1.2015e+06,11551
27466,M,35,working,industry,less than 15min,DB,-571150,-1.2015e+06,11551
27467,F,33,working,industry,not commuting,DB,-571150,-1.2015e+06,11551
27468,M,6,student,undef,not commuting,DB,-571413,-1.20171e+06,11637
27469,M,45,working,adminetc,not commuting,DB,-571413,-1.20171e+06,11637
27470,F,67,retired,undef,not commuting,DB,-571413,-1.20171e+06,11637
27471,F,42,working,transportation,not commuting,DB,-571413,-1.20171e+06,11637
27472,F,4,at home,undef,not commuting,DB,-571413,-1.20171e+06,11637
27473,F,0,at home,undef,not commuting,DB,-571676,-1.20096e+06,11369
27474,M,64,retired,undef,not commuting,DB,-571676,-1.20096e+06,11369
27475,M,30,working,education,not commuting,DB,-571676,-1.20096e+06,11369
27476,F,2,at home,undef,not commuting,DB,-571676,-1.20096e+06,11369
27477,F,30,at home,undef,not commuting,DB,-571676,-1.20096e+06,11369
27478,F,64,retired,undef,not commuting,DB,-571676,-1.20096e+06,11369
27479,F,3,at home,undef,not commuting,DB,-571676,-1.20096e+06,11369
27480,F,20,working,industry,not commuting,DB,-571813,-1.20061e+06,11656
27481,F,5,at home,undef,not commuting,DB,-571813,-1.20061e+06,11656
27482,M,15,working,industry,not commuting,DB,-571813,-1.20061e+06,11656
27483,M,15,working,industry,not commuting,DB,-571813,-1.20061e+06,11656
27484,M,17,student,undef,30 to 45 mins,DB,-571813,-1.20061e+06,11656
27485,F,22,working,industry,not commuting,DB,-571813,-1.20061e+06,11656
27486,M,50,working,publicsector,not commuting,DB,-571813,-1.20061e+06,11656
27487,F,43,working,tradeandmoto,not commuting,DB,-571813,-1.20061e+06,11656
27488,M,2,at home,undef,not commuting,DB,-571813,-1.20061e+06,11656
27489,M,48,at home,undef,not commuting,DB,-571973,-1.20117e+06,11761
27490,M,15,student,undef,not commuting,DB,-571973,-1.20117e+06,11761
27491,M,19,student,undef,60 to 90 mins,DB,-571973,-1.20117e+06,11761
27492,F,15,working,education,not commuting,DB,-571973,-1.20117e+06,11761
27493,F,43,working,adminetc,45 to 60 mins,DB,-571973,-1.20117e+06,11761
27494,M,4,at home,undef,not commuting,DB,-571443,-1.20099e+06,11462
27495,F,37,working,construction,not commuting,DB,-571443,-1.20099e+06,11462
27496,F,8,student,undef,not commuting,DB,-571443,-1.20099e+06,11462
27497,F,43,working,tradeandmoto,not commuting,DB,-571454,-1.20076e+06,11758
27498,M,56,working,industry,not commuting,DB,-571454,-1.20076e+06,11758
27499,F,16,student,undef,not commuting,DB,-571454,-1.20076e+06,11758
27500,F,4,at home,undef,not commuting,DB,-571428,-1.20097e+06,11602
27501,M,0,at home,undef,not commuting,DB,-571428,-1.20097e+06,11602
27502,F,30,at home,undef,not commuting,DB,-571428,-1.20097e+06,11602
27503,M,34,working,industry,15 to 30 min,DB,-571428,-1.20097e+06,11602
27504,M,43,at home,undef,not commuting,DB,-571709,-1.20102e+06,11358
27505,F,38,working,industry,not commuting,DB,-571709,-1.20102e+06,11358
27506,M,11,student,undef,not commuting,DB,-571709,-1.20102e+06,11358
27507,F,15,student,undef,60 to 90 mins,DB,-571709,-1.20102e+06,11358
27508,F,87,retired,undef,not commuting,DB,-571742,-1.20055e+06,11396
27509,M,64,retired,undef,not commuting,DB,-571742,-1.20055e+06,11396
27510,F,61,retired,undef,not commuting,DB,-571582,-1.20093e+06,11420
27511,F,50,at home,undef,not commuting,DB,-571395,-1.20152e+06,11285
27512,M,21,at home,undef,not commuting,DB,-571395,-1.20152e+06,11285
27513,M,47,working,industry,15 to 30 min,DB,-571395,-1.20152e+06,11285
27514,M,16,student,undef,more than 90 mins,DB,-571395,-1.20152e+06,11285
27515,M,55,retired,undef,not commuting,DB,-571323,-1.20157e+06,11307
27516,F,28,working,industry,not commuting,DB,-571323,-1.20157e+06,11307
27517,F,23,student,undef,not commuting,DB,-571323,-1.20157e+06,11307
27518,M,0,at home,undef,not commuting,DB,-571323,-1.20157e+06,11307
27519,F,51,working,industry,15 to 30 min,DB,-571323,-1.20157e+06,11307
27520,M,29,working,banks,not commuting,DB,-571323,-1.20157e+06,11307
27521,F,31,at home,undef,not commuting,DB,-571721,-1.20085e+06,11627
27522,M,9,student,undef,not commuting,DB,-571721,-1.20085e+06,11627
27523,M,31,working,industry,not commuting,DB,-571721,-1.20085e+06,11627
27524,M,0,at home,undef,not commuting,DB,-571721,-1.20085e+06,11627
27525,F,72,retired,undef,not commuting,DB,-571721,-1.20085e+06,11627
27526,M,50,working,industry,not commuting,DB,-572035,-1.20111e+06,11740
27527,F,1,at home,undef,not commuting,DB,-572035,-1.20111e+06,11740
27528,F,48,at home,undef,not commuting,DB,-572035,-1.20111e+06,11740
27529,F,27,working,health,not commuting,DB,-572035,-1.20111e+06,11740
27530,F,71,retired,undef,not commuting,DB,-571617,-1.20093e+06,11294
27531,M,70,retired,undef,not commuting,DB,-571916,-1.20112e+06,11566
27532,F,66,retired,undef,not commuting,DB,-571916,-1.20112e+06,11566
27533,M,64,working,industry,not commuting,DB,-571705,-1.20177e+06,11527
27534,F,63,retired,undef,not commuting,DB,-571705,-1.20177e+06,11527
27535,M,57,retired,undef,not commuting,DB,-571708,-1.20152e+06,11715
27536,M,88,retired,undef,not commuting,DB,-571323,-1.20157e+06,11307
27537,F,87,retired,undef,not commuting,DB,-571323,-1.20157e+06,11307
27538,F,12,student,undef,not commuting,DB,-571491,-1.20142e+06,11346
27539,F,18,student,undef,not commuting,DB,-571491,-1.20142e+06,11346
27540,M,6,student,undef,not commuting,DB,-571491,-1.20142e+06,11346
27541,M,39,working,industry,not commuting,DB,-571491,-1.20142e+06,11346
27542,F,39,working,health,15 to 30 min,DB,-571491,-1.20142e+06,11346
27543,F,34,at home,undef,not commuting,DB,-571843,-1.20079e+06,11701
27544,M,36,working,publicsector,not commuting,DB,-571843,-1.20079e+06,11701
27545,M,12,student,undef,not commuting,DB,-571843,-1.20079e+06,11701
27546,M,10,student,undef,not commuting,DB,-571843,-1.20079e+06,11701
27547,F,6,student,undef,not commuting,DB,-571843,-1.20079e+06,11701
27548,M,47,at home,undef,not commuting,DB,-571974,-1.20081e+06,11596
27549,F,13,student,undef,not commuting,DB,-571974,-1.20081e+06,11596
27550,M,17,working,construction,less than 15min,DB,-571974,-1.20081e+06,11596
27551,M,10,student,undef,not commuting,DB,-571974,-1.20081e+06,11596
27552,F,39,at home,undef,not commuting,DB,-571974,-1.20081e+06,11596
27553,M,40,working,industry,45 to 60 mins,DB,-571353,-1.2012e+06,11517
27554,F,40,working,construction,less than 15min,DB,-571353,-1.2012e+06,11517
27555,M,18,student,undef,not commuting,DB,-571353,-1.2012e+06,11517
27556,M,16,student,undef,not commuting,DB,-571320,-1.20086e+06,11481
27557,M,17,student,undef,30 to 45 mins,DB,-571320,-1.20086e+06,11481
27558,F,39,working,education,less than 15min,DB,-571320,-1.20086e+06,11481
27559,M,45,at home,undef,not commuting,DB,-571320,-1.20086e+06,11481
27560,M,38,working,industry,not commuting,DB,-571832,-1.20099e+06,11573
27561,F,61,retired,undef,not commuting,DB,-571521,-1.20134e+06,11393
27562,M,62,working,transportation,not commuting,DB,-571521,-1.20134e+06,11393
27563,M,69,retired,undef,not commuting,DB,-571912,-1.20117e+06,11672
27564,F,64,retired,undef,not commuting,DB,-571912,-1.20117e+06,11672
27565,M,54,working,tradeandmoto,not commuting,DB,-571742,-1.20168e+06,11311
27566,M,54,working,industry,less than 15min,DB,-571666,-1.20172e+06,11494
27567,F,22,student,undef,15 to 30 min,DB,-571666,-1.20172e+06,11494
27568,M,60,retired,undef,not commuting,DB,-571936,-1.20114e+06,11703
27569,F,79,retired,undef,not commuting,DB,-571936,-1.20114e+06,11703
27570,F,52,working,industry,not commuting,DB,-571936,-1.20114e+06,11703
27571,F,59,working,tradeandmoto,not commuting,DB,-571664,-1.20153e+06,11326
27572,F,22,student,undef,not commuting,DB,-571664,-1.20153e+06,11326
27573,F,46,working,industry,not commuting,DB,-571582,-1.20061e+06,11620
27574,M,19,working,adminetc,15 to 30 min,DB,-571582,-1.20061e+06,11620
27575,M,53,working,industry,not commuting,DB,-571582,-1.20061e+06,11620
27576,F,20,at home,undef,not commuting,DB,-571582,-1.20061e+06,11620
27577,F,37,working,education,not commuting,DB,-571939,-1.20079e+06,11594
27578,M,5,at home,undef,not commuting,DB,-571939,-1.20079e+06,11594
27579,M,60,retired,undef,not commuting,DB,-571939,-1.20079e+06,11594
27580,M,10,student,undef,not commuting,DB,-571939,-1.20079e+06,11594
27581,M,40,working,industry,not commuting,DB,-571121,-1.20152e+06,11549
27582,F,8,student,undef,not commuting,DB,-571121,-1.20152e+06,11549
27583,F,69,retired,undef,not commuting,DB,-571121,-1.20152e+06,11549
27584,F,40,at home,undef,not commuting,DB,-571121,-1.20152e+06,11549
27585,M,64,working,it,not commuting,DB,-571436,-1.2008e+06,11763
27586,M,31,working,adminetc,45 to 60 mins,DB,-571899,-1.20142e+06,11336
27587,M,62,retired,undef,not commuting,DB,-571899,-1.20142e+06,11336
27588,M,27,working,industry,not commuting,DB,-571899,-1.20142e+06,11336
27589,F,58,working,industry,not commuting,DB,-571899,-1.20142e+06,11336
27590,M,55,working,publicsector,not commuting,DB,-571902,-1.20065e+06,11514
27591,M,31,working,transportation,not commuting,DB,-571902,-1.20065e+06,11514
27592,M,28,working,construction,less than 15min,DB,-571902,-1.20065e+06,11514
27593,F,73,retired,undef,not commuting,DB,-571590,-1.20178e+06,11652
27594,M,76,retired,undef,not commuting,DB,-571590,-1.20178e+06,11652
27595,F,33,at home,undef,not commuting,DB,-571738,-1.20151e+06,11508
27596,M,32,working,industry,not commuting,DB,-571738,-1.20151e+06,11508
27597,F,7,student,undef,not commuting,DB,-571738,-1.20151e+06,11508
27598,M,3,at home,undef,not commuting,DB,-571738,-1.20151e+06,11508
27599,M,29,at home,undef,not commuting,DB,-571642,-1.20183e+06,11542
27600,F,58,retired,undef,not commuting,DB,-571642,-1.20183e+06,11542
27601,M,40,working,education,60 to 90 mins,DB,-571854,-1.20103e+06,11364
27602,F,10,student,undef,not commuting,DB,-571854,-1.20103e+06,11364
27603,F,36,working,tradeandmoto,not commuting,DB,-571854,-1.20103e+06,11364
27604,M,16,working,industry,not commuting,DB,-571854,-1.20103e+06,11364
27605,F,35,at home,undef,not commuting,DB,-572033,-1.20119e+06,11687
27606,M,56,working,industry,not commuting,DB,-572033,-1.20119e+06,11687
27607,F,57,working,adminetc,not commuting,DB,-572033,-1.20119e+06,11687
27608,M,31,working,transportation,not commuting,DB,-572033,-1.20119e+06,11687
27609,M,33,working,tradeandmoto,not commuting,DB,-572033,-1.20119e+06,11687
27610,F,40,working,industry,15 to 30 min,DB,-571809,-1.20031e+06,11751
27611,M,42,working,construction,not commuting,DB,-571809,-1.20031e+06,11751
27612,F,21,at home,undef,not commuting,DB,-571809,-1.20031e+06,11751
27613,F,19,student,undef,30 to 45 mins,DB,-571809,-1.20031e+06,11751
27614,M,32,working,industry,less than 15min,DB,-571994,-1.20124e+06,11683
27615,M,46,working,industry,not commuting,DB,-571994,-1.20124e+06,11683
27616,F,66,retired,undef,not commuting,DB,-571994,-1.20124e+06,11683
27617,M,67,retired,undef,not commuting,DB,-571994,-1.20124e+06,11683
27618,F,53,working,construction,15 to 30 min,DB,-571700,-1.20174e+06,11389
27619,F,24,at home,undef,not commuting,DB,-571700,-1.20174e+06,11389
27620,F,17,student,undef,not commuting,DB,-571974,-1.20096e+06,11579
27621,M,18,working,industry,not commuting,DB,-571974,-1.20096e+06,11579
27622,F,38,at home,undef,not commuting,DB,-571974,-1.20096e+06,11579
27623,M,64,retired,undef,not commuting,DB,-571974,-1.20096e+06,11579
27624,M,39,working,health,not commuting,DB,-571974,-1.20096e+06,11579
27625,F,61,retired,undef,not commuting,DB,-571974,-1.20096e+06,11579
27626,M,32,working,construction,30 to 45 mins,DB,-571785,-1.20179e+06,11547
27627,M,9,student,undef,not commuting,DB,-571785,-1.20179e+06,11547
27628,F,80,retired,undef,not commuting,DB,-571785,-1.20179e+06,11547
27629,M,82,working,transportation,not commuting,DB,-571785,-1.20179e+06,11547
27630,F,32,at home,undef,not commuting,DB,-571785,-1.20179e+06,11547
27631,F,8,student,undef,not commuting,DB,-571785,-1.20179e+06,11547
27632,F,6,student,undef,not commuting,DB,-571785,-1.20179e+06,11547
27633,M,57,retired,undef,not commuting,DB,-572036,-1.20125e+06,11774
27634,F,50,working,banks,not commuting,DB,-572036,-1.20125e+06,11774
27635,M,27,at home,undef,not commuting,DB,-572036,-1.20125e+06,11774
27636,M,19,at home,undef,not commuting,DB,-571626,-1.20106e+06,11662
27637,F,41,working,adminetc,not commuting,DB,-571626,-1.20106e+06,11662
27638,M,17,working,eatinghousing,not commuting,DB,-571626,-1.20106e+06,11662
27639,M,43,working,construction,not commuting,DB,-571626,-1.20106e+06,11662
27640,F,14,student,undef,not commuting,DB,-571788,-1.20049e+06,11541
27641,F,18,student,undef,45 to 60 mins,DB,-571788,-1.20049e+06,11541
27642,M,40,working,it,not commuting,DB,-571788,-1.20049e+06,11541
27643,F,40,at home,undef,not commuting,DB,-571788,-1.20049e+06,11541
27644,M,6,student,undef,not commuting,DB,-571788,-1.20049e+06,11541
27645,F,33,at home,undef,not commuting,DB,-571499,-1.20114e+06,11361
27646,M,7,student,undef,not commuting,DB,-571499,-1.20114e+06,11361
27647,M,50,working,education,45 to 60 mins,DB,-571674,-1.20163e+06,11723
27648,F,86,retired,undef,not commuting,DB,-571674,-1.20163e+06,11723
27649,M,40,working,adminetc,not commuting,DB,-571716,-1.20178e+06,11378
27650,F,63,retired,undef,not commuting,DB,-571716,-1.20178e+06,11378
27651,F,43,working,agriculture,not commuting,DB,-571253,-1.20121e+06,11552
27652,M,41,working,industry,not commuting,DB,-571253,-1.20121e+06,11552
27653,M,17,working,industry,not commuting,DB,-571253,-1.20121e+06,11552
27654,F,19,at home,undef,not commuting,DB,-571253,-1.20121e+06,11552
27655,F,48,working,construction,less than 15min,DB,-572024,-1.20101e+06,11743
27656,F,36,working,industry,not commuting,DB,-572024,-1.20101e+06,11743
27657,F,71,retired,undef,not commuting,DB,-572024,-1.20101e+06,11743
27658,M,42,at home,undef,not commuting,DB,-572024,-1.20101e+06,11743
27659,F,6,student,undef,not commuting,DB,-572024,-1.20101e+06,11743
27660,M,0,at home,undef,not commuting,DB,-572024,-1.20101e+06,11743
27661,F,11,student,undef,not commuting,DB,-571419,-1.20105e+06,11465
27662,F,38,working,publicsector,not commuting,DB,-571419,-1.20105e+06,11465
27663,M,45,at home,undef,not commuting,DB,-571419,-1.20105e+06,11465
27664,M,1,at home,undef,not commuting,DB,-571419,-1.20105e+06,11465
27665,F,6,student,undef,not commuting,DB,-571419,-1.20105e+06,11465
27666,F,71,retired,undef,not commuting,DB,-571808,-1.20121e+06,11561
27667,F,46,working,industry,not commuting,DB,-571808,-1.20121e+06,11561
27668,M,11,student,undef,not commuting,DB,-571782,-1.20098e+06,11368
27669,M,30,working,industry,not commuting,DB,-571782,-1.20098e+06,11368
27670,M,57,retired,undef,not commuting,DB,-571533,-1.20176e+06,11497
27671,F,77,retired,undef,not commuting,DB,-571221,-1.20155e+06,11524
27672,M,42,working,adminetc,not commuting,DB,-571950,-1.20091e+06,11586
27673,F,68,retired,undef,not commuting,DB,-571950,-1.20091e+06,11586
27674,F,21,student,undef,less than 15min,DB,-571382,-1.20119e+06,11726
27675,F,56,working,industry,15 to 30 min,DB,-571382,-1.20119e+06,11726
27676,M,57,working,industry,15 to 30 min,DB,-571382,-1.20119e+06,11726
27677,F,56,retired,undef,not commuting,DB,-571782,-1.20098e+06,11368
27678,M,61,retired,undef,not commuting,DB,-571782,-1.20098e+06,11368
27679,M,41,working,industry,not commuting,DB,-571652,-1.20153e+06,11496
27680,F,69,retired,undef,not commuting,DB,-571652,-1.20153e+06,11496
27681,M,73,retired,undef,not commuting,DB,-571652,-1.20153e+06,11496
27682,F,14,student,undef,not commuting,DB,-571546,-1.20111e+06,11348
27683,M,47,working,eatinghousing,not commuting,DB,-571546,-1.20111e+06,11348
27684,M,18,working,construction,15 to 30 min,DB,-571546,-1.20111e+06,11348
27685,F,44,at home,undef,not commuting,DB,-571546,-1.20111e+06,11348
27686,M,44,working,health,not commuting,DB,-571432,-1.20112e+06,11456
27687,F,73,retired,undef,not commuting,DB,-571572,-1.20064e+06,11619
27688,M,78,retired,undef,not commuting,DB,-571572,-1.20064e+06,11619
27689,M,26,working,construction,less than 15min,DB,-571622,-1.20131e+06,11657
27690,M,36,working,tradeandmoto,not commuting,DB,-571184,-1.20139e+06,11741
27691,F,82,retired,undef,not commuting,DB,-571558,-1.20108e+06,11349
27692,M,83,retired,undef,not commuting,DB,-571558,-1.20108e+06,11349
27693,M,82,retired,undef,not commuting,DB,-571621,-1.2006e+06,11622
27694,F,78,retired,undef,not commuting,DB,-571621,-1.2006e+06,11622
27695,F,75,retired,undef,not commuting,DB,-571634,-1.20184e+06,11536
